Step,Bx,By,Bz,Bm
407,8.90423e-08,4.77208e-08,7.89031e-07,7.95472e-07
408,8.91954e-08,4.74721e-08,7.86767e-07,7.93228e-07
409,8.82809e-08,4.77038e-08,7.86639e-07,7.93013e-07
410,8.64624e-08,4.83076e-08,7.89067e-07,7.95259e-07
411,8.46184e-08,4.90795e-08,7.93988e-07,7.99992e-07
412,8.3864e-08,4.97213e-08,8.00899e-07,8.06812e-07
413,8.49167e-08,4.9857e-08,8.08986e-07,8.14957e-07
414,8.76339e-08,4.90868e-08,8.17296e-07,8.23445e-07
415,9.09628e-08,4.70821e-08,8.24921e-07,8.31255e-07
416,9.33426e-08,4.37024e-08,8.31146e-07,8.37512e-07
417,9.33764e-08,3.90892e-08,8.35544e-07,8.41653e-07
418,9.04568e-08,3.36948e-08,8.3799e-07,8.43532e-07
419,8.50505e-08,2.822e-08,8.38627e-07,8.43401e-07
420,7.85082e-08,2.3473e-08,8.37776e-07,8.41774e-07
421,7.24913e-08,2.01885e-08,8.35853e-07,8.39234e-07
422,6.82853e-08,1.88625e-08,8.33281e-07,8.36286e-07
423,6.631e-08,1.96477e-08,8.30419e-07,8.33294e-07
424,6.60374e-08,2.23317e-08,8.27516e-07,8.30447e-07
425,6.63289e-08,2.63966e-08,8.24665e-07,8.2775e-07
426,6.60175e-08,3.11373e-08,8.21802e-07,8.25038e-07
427,6.44586e-08,3.58067e-08,8.18731e-07,8.22045e-07
428,6.18044e-08,3.9754e-08,8.15199e-07,8.18504e-07
429,5.88975e-08,4.25316e-08,8.10998e-07,8.14246e-07
430,5.68483e-08,4.39529e-08,8.0608e-07,8.09277e-07
431,5.64978e-08,4.40985e-08,8.00628e-07,8.0383e-07
432,5.80038e-08,4.32749e-08,7.95076e-07,7.98363e-07
433,6.07288e-08,4.19376e-08,7.90045e-07,7.93485e-07
434,6.34707e-08,4.05955e-08,7.86218e-07,7.8982e-07
435,6.49309e-08,3.97141e-08,7.84174e-07,7.87859e-07
436,6.42191e-08,3.96313e-08,7.84243e-07,7.87865e-07
437,6.1185e-08,4.04989e-08,7.86408e-07,7.89824e-07
438,5.64499e-08,4.22554e-08,7.90288e-07,7.93428e-07
439,5.11367e-08,4.46344e-08,7.95204e-07,7.98095e-07
440,4.64212e-08,4.72053e-08,8.00305e-07,8.03039e-07
441,4.30876e-08,4.94408e-08,8.04732e-07,8.074e-07
442,4.12644e-08,5.08031e-08,8.07761e-07,8.10409e-07
443,4.04387e-08,5.0834e-08,8.08922e-07,8.11525e-07
444,3.97352e-08,4.92376e-08,8.08051e-07,8.10524e-07
445,3.83429e-08,4.59379e-08,8.05299e-07,8.07519e-07
446,3.591e-08,4.11e-08,8.0109e-07,8.02947e-07
447,3.27387e-08,3.51038e-08,7.96044e-07,7.9749e-07
448,2.96926e-08,2.84745e-08,7.90893e-07,7.91962e-07
449,2.78422e-08,2.17807e-08,7.86384e-07,7.87178e-07
450,2.79922e-08,1.55269e-08,7.83184e-07,7.83838e-07
451,3.02855e-08,1.00672e-08,7.81794e-07,7.82445e-07
452,3.40564e-08,5.56518e-09,7.8247e-07,7.8323e-07
453,3.80058e-08,2.00889e-09,7.85172e-07,7.86093e-07
454,4.06399e-08,-7.27066e-10,7.8955e-07,7.90596e-07
455,4.08021e-08,-2.79631e-09,7.94978e-07,7.9603e-07
456,3.80873e-08,-4.30301e-09,8.00635e-07,8.01552e-07
457,3.29665e-08,-5.25899e-09,8.05636e-07,8.06327e-07
458,2.65688e-08,-5.59038e-09,8.09184e-07,8.09639e-07
459,2.02053e-08,-5.18956e-09,8.10725e-07,8.10993e-07
460,1.48307e-08,-3.99116e-09,8.10059e-07,8.10205e-07
461,1.06681e-08,-2.04041e-09,8.074e-07,8.07473e-07
462,7.16079e-09,4.75773e-10,8.03337e-07,8.03369e-07
463,3.2772e-09,3.24988e-09,7.98738e-07,7.98751e-07
464,-1.95872e-09,5.92132e-09,7.94571e-07,7.94595e-07
465,-8.94284e-09,8.16609e-09,7.91708e-07,7.91801e-07
466,-1.72131e-08,9.77632e-09,7.90751e-07,7.90998e-07
467,-2.55594e-08,1.0703e-08,7.91899e-07,7.92384e-07
468,-3.2491e-08,1.10511e-08,7.94922e-07,7.95663e-07
469,-3.68601e-08,1.10348e-08,7.99216e-07,8.00141e-07
470,-3.8356e-08,1.09113e-08,8.03937e-07,8.04925e-07
471,-3.76292e-08,1.09172e-08,8.08192e-07,8.09141e-07
472,-3.59728e-08,1.12223e-08,8.11222e-07,8.12097e-07
473,-3.47e-08,1.19069e-08,8.12563e-07,8.1339e-07
474,-3.45174e-08,1.29587e-08,8.12124e-07,8.1296e-07
475,-3.52137e-08,1.42841e-08,8.10206e-07,8.11097e-07
476,-3.58391e-08,1.57303e-08,8.07436e-07,8.08384e-07
477,-3.52964e-08,1.7123e-08,8.04645e-07,8.05601e-07
478,-3.30344e-08,1.83204e-08,8.02712e-07,8.036e-07
479,-2.94475e-08,1.92769e-08,8.02384e-07,8.03156e-07
480,-2.57247e-08,2.0094e-08,8.04106e-07,8.04768e-07
481,-2.319e-08,2.10293e-08,8.07884e-07,8.0849e-07
482,-2.24823e-08,2.24447e-08,8.13249e-07,8.1387e-07
483,-2.30585e-08,2.46994e-08,8.19335e-07,8.20031e-07
484,-2.33573e-08,2.80196e-08,8.25084e-07,8.2589e-07
485,-2.15998e-08,3.23901e-08,8.29533e-07,8.30446e-07
486,-1.68202e-08,3.75091e-08,8.32079e-07,8.33094e-07
487,-9.54629e-09,4.28319e-08,8.32624e-07,8.3378e-07
488,-1.71426e-09,4.77e-08,8.31555e-07,8.32924e-07
489,4.17608e-09,5.15253e-08,8.29562e-07,8.31171e-07
490,6.22915e-09,5.39749e-08,8.27388e-07,8.2917e-07
491,4.01819e-09,5.50926e-08,8.25616e-07,8.27462e-07
492,-1.30207e-09,5.53053e-08,8.24561e-07,8.26415e-07
493,-7.6539e-09,5.53023e-08,8.2427e-07,8.26159e-07
494,-1.30691e-08,5.58197e-08,8.24592e-07,8.26582e-07
495,-1.65369e-08,5.74044e-08,8.25255e-07,8.27414e-07
496,-1.82648e-08,6.02423e-08,8.25925e-07,8.28321e-07
497,-1.92969e-08,6.4111e-08,8.26252e-07,8.2896e-07
498,-2.07623e-08,6.84623e-08,8.25906e-07,8.28999e-07
499,-2.31751e-08,7.25904e-08,8.24636e-07,8.28149e-07
500,-2.61325e-08,7.58133e-08,8.22324e-07,8.26224e-07
501,-2.85296e-08,7.76097e-08,8.1903e-07,8.23194e-07
502,-2.91516e-08,7.76914e-08,8.15023e-07,8.19237e-07
503,-2.73329e-08,7.60221e-08,8.10763e-07,8.14778e-07
504,-2.33542e-08,7.28084e-08,8.06846e-07,8.10461e-07
505,-1.83764e-08,6.84733e-08,8.03904e-07,8.07024e-07
506,-1.39389e-08,6.36078e-08,8.02465e-07,8.05102e-07
507,-1.12625e-08,5.88886e-08,8.02807e-07,8.05043e-07
508,-1.0699e-08,5.4964e-08,8.04856e-07,8.06801e-07
509,-1.15975e-08,5.2331e-08,8.08153e-07,8.09928e-07
510,-1.26497e-08,5.12353e-08,8.11937e-07,8.13651e-07
511,-1.25372e-08,5.16274e-08,8.15311e-07,8.1704e-07
512,-1.0567e-08,5.31848e-08,8.17439e-07,8.19235e-07
513,-6.9958e-09,5.5394e-08,8.17738e-07,8.19642e-07
514,-2.91069e-09,5.76667e-08,8.15987e-07,8.18027e-07
515,2.5794e-10,5.94593e-08,8.12347e-07,8.14521e-07
516,1.3501e-09,6.03686e-08,8.07304e-07,8.09559e-07
517,-5.8966e-11,6.01832e-08,8.01554e-07,8.0381e-07
518,-3.52995e-09,5.88844e-08,7.9588e-07,7.98063e-07
519,-7.99257e-09,5.66039e-08,7.91029e-07,7.93092e-07
520,-1.22129e-08,5.35554e-08,7.87613e-07,7.89526e-07
521,-1.52846e-08,4.99644e-08,7.86026e-07,7.87761e-07
522,-1.69431e-08,4.60186e-08,7.86386e-07,7.87913e-07
523,-1.75916e-08,4.18552e-08,7.88512e-07,7.89818e-07
524,-1.80497e-08,3.75853e-08,7.91937e-07,7.93033e-07
525,-1.91453e-08,3.33445e-08,7.9597e-07,7.96898e-07
526,-2.13243e-08,2.93467e-08,7.99806e-07,8.00629e-07
527,-2.44334e-08,2.59146e-08,8.02664e-07,8.03454e-07
528,-2.7758e-08,2.34663e-08,8.03931e-07,8.04753e-07
529,-3.02928e-08,2.24513e-08,8.03293e-07,8.04177e-07
530,-3.11395e-08,2.32457e-08,8.00807e-07,8.01749e-07
531,-2.98781e-08,2.60331e-08,7.96919e-07,7.97904e-07
532,-2.67737e-08,3.07084e-08,7.92394e-07,7.93441e-07
533,-2.27369e-08,3.68355e-08,7.88186e-07,7.89374e-07
534,-1.90481e-08,4.36823e-08,7.85252e-07,7.86697e-07
535,-1.6933e-08,5.03294e-08,7.84359e-07,7.86154e-07
536,-1.71357e-08,5.58348e-08,7.859e-07,7.88068e-07
537,-1.96401e-08,5.9417e-08,7.8978e-07,7.92256e-07
538,-2.36441e-08,6.06177e-08,7.95383e-07,7.9804e-07
539,-2.78115e-08,5.94054e-08,8.01651e-07,8.0433e-07
540,-3.07218e-08,5.61924e-08,8.07256e-07,8.09792e-07
541,-3.13606e-08,5.17583e-08,8.10859e-07,8.13114e-07
542,-2.94654e-08,4.70938e-08,8.11385e-07,8.13285e-07
543,-2.55899e-08,4.32009e-08,8.08273e-07,8.09831e-07
544,-2.08582e-08,4.0897e-08,8.01632e-07,8.02945e-07
545,-1.65087e-08,4.0672e-08,7.92253e-07,7.93468e-07
546,-1.34209e-08,4.2626e-08,7.81472e-07,7.82749e-07
547,-1.18284e-08,4.6493e-08,7.70894e-07,7.72385e-07
548,-1.13462e-08,5.17354e-08,7.62049e-07,7.63887e-07
549,-1.12928e-08,5.76758e-08,7.56063e-07,7.58344e-07
550,-1.11465e-08,6.3637e-08,7.53425e-07,7.5619e-07
551,-1.08972e-08,6.90572e-08,7.53915e-07,7.5715e-07
552,-1.10916e-08,7.35607e-08,7.56714e-07,7.60362e-07
553,-1.25213e-08,7.69681e-08,7.60661e-07,7.64648e-07
554,-1.56903e-08,7.92479e-08,7.64596e-07,7.68852e-07
555,-2.03491e-08,8.04282e-08,7.67674e-07,7.72144e-07
556,-2.53841e-08,8.05017e-08,7.69581e-07,7.74196e-07
557,-2.91968e-08,7.93673e-08,7.70574e-07,7.75201e-07
558,-3.04382e-08,7.68423e-08,7.71357e-07,7.75773e-07
559,-2.87327e-08,7.27556e-08,7.72803e-07,7.76752e-07
560,-2.49736e-08,6.70943e-08,7.75621e-07,7.78918e-07
561,-2.09586e-08,6.01437e-08,7.80045e-07,7.82641e-07
562,-1.84957e-08,5.25491e-08,7.8566e-07,7.87633e-07
563,-1.84352e-08,4.52529e-08,7.91439e-07,7.92946e-07
564,-2.01792e-08,3.93062e-08,7.95984e-07,7.97209e-07
565,-2.19885e-08,3.5609e-08,7.97931e-07,7.99028e-07
566,-2.19575e-08,3.46585e-08,7.96378e-07,7.97434e-07
567,-1.91225e-08,3.6387e-08,7.91176e-07,7.92243e-07
568,-1.4071e-08,4.0142e-08,7.82989e-07,7.84144e-07
569,-8.70098e-09,4.48213e-08,7.73097e-07,7.74444e-07
570,-5.27069e-09,4.91333e-08,7.6302e-07,7.64618e-07
571,-5.28352e-09,5.19091e-08,7.54127e-07,7.5593e-07
572,-8.8206e-09,5.23778e-08,7.47364e-07,7.49249e-07
573,-1.46445e-08,5.03192e-08,7.4315e-07,7.44996e-07
574,-2.09464e-08,4.60591e-08,7.41444e-07,7.43168e-07
575,-2.62764e-08,4.03233e-08,7.41869e-07,7.43428e-07
576,-3.0159e-08,3.40191e-08,7.4386e-07,7.45248e-07
577,-3.31185e-08,2.80243e-08,7.46769e-07,7.48029e-07
578,-3.6175e-08,2.30411e-08,7.4994e-07,7.51166e-07
579,-4.01214e-08,1.95288e-08,7.52758e-07,7.54079e-07
580,-4.49676e-08,1.76944e-08,7.54687e-07,7.56233e-07
581,-4.98222e-08,1.75085e-08,7.55304e-07,7.57148e-07
582,-5.32601e-08,1.87341e-08,7.54333e-07,7.56443e-07
583,-5.39916e-08,2.09745e-08,7.51694e-07,7.53922e-07
584,-5.15127e-08,2.37539e-08,7.47537e-07,7.49686e-07
585,-4.64193e-08,2.66302e-08,7.42265e-07,7.44192e-07
586,-4.02283e-08,2.93158e-08,7.36489e-07,7.38169e-07
587,-3.47777e-08,3.17645e-08,7.30932e-07,7.32448e-07
588,-3.1483e-08,3.41908e-08,7.26292e-07,7.27778e-07
589,-3.07965e-08,3.70071e-08,7.23094e-07,7.24695e-07
590,-3.21102e-08,4.06951e-08,7.21593e-07,7.23453e-07
591,-3.41275e-08,4.56511e-08,7.21741e-07,7.23988e-07
592,-3.55062e-08,5.20482e-08,7.23221e-07,7.2596e-07
593,-3.54662e-08,5.97522e-08,7.25525e-07,7.28845e-07
594,-3.409e-08,6.83111e-08,7.28056e-07,7.32047e-07
595,-3.22053e-08,7.70208e-08,7.30212e-07,7.34969e-07
596,-3.09333e-08,8.50505e-08,7.31477e-07,7.37054e-07
597,-3.11291e-08,9.1601e-08,7.31478e-07,7.37848e-07
598,-3.29723e-08,9.60606e-08,7.30058e-07,7.37088e-07
599,-3.58819e-08,9.81234e-08,7.27323e-07,7.34788e-07
600,-3.87797e-08,9.78443e-08,7.23669e-07,7.31282e-07
601,-4.05744e-08,9.56204e-08,7.19762e-07,7.27218e-07
602,-4.0651e-08,9.21047e-08,7.1645e-07,7.23489e-07
603,-3.91517e-08,8.80762e-08,7.14624e-07,7.21095e-07
604,-3.69295e-08,8.42968e-08,7.15029e-07,7.20928e-07
605,-3.51946e-08,8.13876e-08,7.18096e-07,7.2355e-07
606,-3.50066e-08,7.97443e-08,7.23815e-07,7.29036e-07
607,-3.6825e-08,7.94993e-08,7.31703e-07,7.3693e-07
608,-4.03045e-08,8.05256e-08,7.40872e-07,7.46324e-07
609,-4.44171e-08,8.24733e-08,7.50182e-07,7.56008e-07
610,-4.78492e-08,8.48255e-08,7.58463e-07,7.6469e-07
611,-4.95164e-08,8.69697e-08,7.64732e-07,7.71253e-07
612,-4.89907e-08,8.82789e-08,7.68389e-07,7.74994e-07
613,-4.66683e-08,8.82018e-08,7.69323e-07,7.75768e-07
614,-4.36082e-08,8.63554e-08,7.67916e-07,7.73985e-07
615,-4.11001e-08,8.26057e-08,7.64942e-07,7.70486e-07
616,-4.01344e-08,7.71202e-08,7.61382e-07,7.6633e-07
617,-4.09978e-08,7.03691e-08,7.58196e-07,7.62558e-07
618,-4.31676e-08,6.30656e-08,7.56107e-07,7.59959e-07
619,-4.55595e-08,5.60493e-08,7.55446e-07,7.58891e-07
620,-4.70266e-08,5.01344e-08,7.561e-07,7.59218e-07
621,-4.68913e-08,4.59605e-08,7.57554e-07,7.60394e-07
622,-4.52727e-08,4.38803e-08,7.59039e-07,7.61653e-07
623,-4.3055e-08,4.39093e-08,7.5973e-07,7.62215e-07
624,-4.15038e-08,4.57461e-08,7.58956e-07,7.61466e-07
625,-4.16953e-08,4.88478e-08,7.56366e-07,7.59088e-07
626,-4.40177e-08,5.25416e-08,7.52024e-07,7.55141e-07
627,-4.79799e-08,5.61424e-08,7.46401e-07,7.50045e-07
628,-5.24297e-08,5.90598e-08,7.40277e-07,7.44478e-07
629,-5.60914e-08,6.08826e-08,7.34576e-07,7.39226e-07
630,-5.81706e-08,6.14389e-08,7.30151e-07,7.35037e-07
631,-5.872e-08,6.08281e-08,7.27576e-07,7.32472e-07
632,-5.85649e-08,5.94148e-08,7.26986e-07,7.31757e-07
633,-5.88019e-08,5.77724e-08,7.27999e-07,7.32651e-07
634,-6.0116e-08,5.65691e-08,7.29766e-07,7.3442e-07
635,-6.22825e-08,5.641e-08,7.31141e-07,7.35954e-07
636,-6.41506e-08,5.76701e-08,7.30953e-07,7.36025e-07
637,-6.4167e-08,6.03703e-08,7.2832e-07,7.33629e-07
638,-6.11958e-08,6.41419e-08,7.22918e-07,7.28334e-07
639,-5.52026e-08,6.83069e-08,7.15115e-07,7.20487e-07
640,-4.7402e-08,7.20623e-08,7.05902e-07,7.11152e-07
641,-3.97387e-08,7.47195e-08,6.96651e-07,7.01773e-07
642,-3.39344e-08,7.59288e-08,6.88758e-07,6.93761e-07
643,-3.06049e-08,7.58102e-08,6.83298e-07,6.88172e-07
644,-2.89454e-08,7.49443e-08,6.80818e-07,6.85542e-07
645,-2.71894e-08,7.42148e-08,6.81306e-07,6.85875e-07
646,-2.36171e-08,7.4546e-08,6.8432e-07,6.88774e-07
647,-1.75657e-08,7.66131e-08,6.89188e-07,6.93655e-07
648,-9.88228e-09,8.0616e-08,6.9518e-07,6.99909e-07
649,-2.57031e-09,8.61919e-08,7.0162e-07,7.06899e-07
650,2.17446e-09,9.24978e-08,7.0791e-07,7.13931e-07
651,3.01238e-09,9.84324e-08,7.13535e-07,7.20299e-07
652,4.34831e-11,1.0292e-07,7.18074e-07,7.25412e-07
653,-5.34361e-09,1.05157e-07,7.21241e-07,7.28886e-07
654,-1.1221e-08,1.0476e-07,7.22936e-07,7.30573e-07
655,-1.60358e-08,1.01786e-07,7.23273e-07,7.30576e-07
656,-1.92193e-08,9.66784e-08,7.22567e-07,7.29259e-07
657,-2.12214e-08,9.01696e-08,7.21277e-07,7.27201e-07
658,-2.30173e-08,8.31835e-08,7.19931e-07,7.25086e-07
659,-2.53853e-08,7.6729e-08,7.19033e-07,7.23561e-07
660,-2.83527e-08,7.17692e-08,7.18972e-07,7.23101e-07
661,-3.11042e-08,6.90656e-08,7.19957e-07,7.23931e-07
662,-3.2405e-08,6.90256e-08,7.21989e-07,7.26005e-07
663,-3.13203e-08,7.16048e-08,7.24883e-07,7.29084e-07
664,-2.78441e-08,7.63028e-08,7.28319e-07,7.32835e-07
665,-2.30818e-08,8.22615e-08,7.31902e-07,7.36872e-07
666,-1.88561e-08,8.84374e-08,7.35194e-07,7.40734e-07
667,-1.69145e-08,9.37993e-08,7.37724e-07,7.43855e-07
668,-1.81368e-08,9.75031e-08,7.38996e-07,7.45621e-07
669,-2.21471e-08,9.90136e-08,7.38542e-07,7.45479e-07
670,-2.75142e-08,9.81627e-08,7.36008e-07,7.43035e-07
671,-3.24245e-08,9.51433e-08,7.31271e-07,7.38147e-07
672,-3.54821e-08,9.04493e-08,7.24525e-07,7.31011e-07
673,-3.62587e-08,8.47744e-08,7.16289e-07,7.22199e-07
674,-3.53659e-08,7.88882e-08,7.07314e-07,7.12578e-07
675,-3.40681e-08,7.35167e-08,6.98421e-07,7.03106e-07
676,-3.366e-08,6.92473e-08,6.90324e-07,6.94604e-07
677,-3.49122e-08,6.64699e-08,6.83483e-07,6.87594e-07
678,-3.78154e-08,6.53567e-08,6.78043e-07,6.82235e-07
679,-4.16932e-08,6.58685e-08,6.73858e-07,6.78352e-07
680,-4.55843e-08,6.77819e-08,6.70571e-07,6.75528e-07
681,-4.87043e-08,7.07315e-08,6.67744e-07,6.73244e-07
682,-5.07847e-08,7.42667e-08,6.64975e-07,6.71034e-07
683,-5.21661e-08,7.79211e-08,6.61996e-07,6.68604e-07
684,-5.3623e-08,8.12876e-08,6.58728e-07,6.65887e-07
685,-5.60057e-08,8.40809e-08,6.55284e-07,6.63026e-07
686,-5.98449e-08,8.61724e-08,6.5193e-07,6.60318e-07
687,-6.50756e-08,8.75834e-08,6.49003e-07,6.58112e-07
688,-7.09904e-08,8.84352e-08,6.46828e-07,6.56694e-07
689,-7.64433e-08,8.88722e-08,6.45626e-07,6.56182e-07
690,-8.02397e-08,8.89823e-08,6.45455e-07,6.56482e-07
691,-8.15697e-08,8.87439e-08,6.46188e-07,6.57334e-07
692,-8.03239e-08,8.80207e-08,6.47524e-07,6.58398e-07
693,-7.71649e-08,8.661e-08,6.4905e-07,6.59335e-07
694,-7.33139e-08,8.43307e-08,6.5031e-07,6.59841e-07
695,-7.01242e-08,8.1122e-08,6.50894e-07,6.59668e-07
696,-6.85967e-08,7.71207e-08,6.50513e-07,6.5865e-07
697,-6.90301e-08,7.26854e-08,6.49061e-07,6.56756e-07
698,-7.09432e-08,6.83572e-08,6.46653e-07,6.54115e-07
699,-7.33068e-08,6.47607e-08,6.43637e-07,6.51027e-07
700,-7.49896e-08,6.24698e-08,6.40573e-07,6.47966e-07
701,-7.52335e-08,6.18741e-08,6.38181e-07,6.45572e-07
702,-7.39543e-08,6.30818e-08,6.37246e-07,6.44617e-07
703,-7.17375e-08,6.58829e-08,6.38488e-07,6.45875e-07
704,-6.95264e-08,6.97822e-08,6.42415e-07,6.49924e-07
705,-6.81387e-08,7.40904e-08,6.49187e-07,6.56945e-07
706,-6.78297e-08,7.80509e-08,6.58526e-07,6.66596e-07
707,-6.8109e-08,8.09726e-08,6.69701e-07,6.78008e-07
708,-6.7918e-08,8.23445e-08,6.81607e-07,6.89914e-07
709,-6.61106e-08,8.19124e-08,6.92927e-07,7.00876e-07
710,-6.20319e-08,7.97111e-08,7.02349e-07,7.09574e-07
711,-5.59178e-08,7.60503e-08,7.08785e-07,7.15043e-07
712,-4.88993e-08,7.14657e-08,7.11552e-07,7.16801e-07
713,-4.25651e-08,6.66446e-08,7.10469e-07,7.14856e-07
714,-3.82562e-08,6.23377e-08,7.05873e-07,7.09652e-07
715,-3.64179e-08,5.92646e-08,6.98548e-07,7.02002e-07
716,-3.63353e-08,5.80194e-08,6.89606e-07,6.92995e-07
717,-3.64155e-08,5.89834e-08,6.80339e-07,6.83861e-07
718,-3.49089e-08,6.22587e-08,6.72063e-07,6.75843e-07
719,-3.07313e-08,6.76379e-08,6.65954e-07,6.70086e-07
720,-2.39819e-08,7.46236e-08,6.62885e-07,6.67503e-07
721,-1.589e-08,8.25001e-08,6.63273e-07,6.68573e-07
722,-8.21164e-09,9.04475e-08,6.66984e-07,6.73139e-07
723,-2.38329e-09,9.76743e-08,6.73332e-07,6.80384e-07
724,1.12759e-09,1.03535e-07,6.812e-07,6.89024e-07
725,2.93056e-09,1.07606e-07,6.89275e-07,6.9763e-07
726,4.22643e-09,1.09695e-07,6.96343e-07,7.04943e-07
727,6.00519e-09,1.09802e-07,7.01545e-07,7.10111e-07
728,8.38832e-09,1.08057e-07,7.04528e-07,7.12816e-07
729,1.0498e-08,1.04675e-07,7.05435e-07,7.13236e-07
730,1.09372e-08,9.99535e-08,7.04773e-07,7.11909e-07
731,8.61877e-09,9.43075e-08,7.03188e-07,7.09536e-07
732,3.48144e-09,8.82895e-08,7.01262e-07,7.06807e-07
733,-3.30413e-09,8.25579e-08,6.99348e-07,7.04212e-07
734,-9.76544e-09,7.77694e-08,6.9751e-07,7.019e-07
735,-1.39849e-08,7.44272e-08,6.95551e-07,6.99662e-07
736,-1.49562e-08,7.27508e-08,6.93122e-07,6.9709e-07
737,-1.30116e-08,7.26297e-08,6.89868e-07,6.93803e-07
738,-9.60104e-09,7.36829e-08,6.85576e-07,6.89591e-07
739,-6.52832e-09,7.53949e-08,6.80265e-07,6.84462e-07
740,-5.03299e-09,7.72638e-08,6.74212e-07,6.78644e-07
741,-5.19931e-09,7.89037e-08,6.67904e-07,6.72569e-07
742,-6.00791e-09,8.00776e-08,6.6197e-07,6.66823e-07
743,-5.99802e-09,8.06731e-08,6.57108e-07,6.62069e-07
744,-4.16593e-09,8.06537e-08,6.54e-07,6.58968e-07
745,-5.89897e-10,8.00123e-08,6.5322e-07,6.58102e-07
746,3.57188e-09,7.87388e-08,6.55095e-07,6.5982e-07
747,6.70114e-09,7.68041e-08,6.59579e-07,6.6407e-07
748,7.59366e-09,7.4161e-08,6.66167e-07,6.70325e-07
749,6.08987e-09,7.0762e-08,6.73931e-07,6.77663e-07
750,3.12463e-09,6.65898e-08,6.81687e-07,6.84939e-07
751,2.00902e-10,6.16907e-08,6.88252e-07,6.91012e-07
752,-1.39801e-09,5.61971e-08,6.92711e-07,6.94988e-07
753,-1.23751e-09,5.03328e-08,6.94605e-07,6.96428e-07
754,9.24093e-11,4.44053e-08,6.93999e-07,6.95418e-07
755,1.29274e-09,3.87917e-08,6.91418e-07,6.92507e-07
756,9.66627e-10,3.39226e-08,6.87701e-07,6.88538e-07
757,-1.77494e-09,3.02535e-08,6.83811e-07,6.84483e-07
758,-6.96594e-09,2.82149e-08,6.80656e-07,6.81276e-07
759,-1.38034e-08,2.81345e-08,6.78935e-07,6.79658e-07
760,-2.09773e-08,3.01469e-08,6.79045e-07,6.80037e-07
761,-2.71522e-08,3.41187e-08,6.8103e-07,6.82425e-07
762,-3.14095e-08,3.96211e-08,6.846e-07,6.86465e-07
763,-3.34978e-08,4.59722e-08,6.89194e-07,6.91538e-07
764,-3.38234e-08,5.23459e-08,6.94083e-07,6.96876e-07
765,-3.32052e-08,5.79247e-08,6.98495e-07,7.01678e-07
766,-3.25008e-08,6.20572e-08,7.01729e-07,7.05217e-07
767,-3.22519e-08,6.43803e-08,7.03259e-07,7.06936e-07
768,-3.24804e-08,6.48767e-08,7.02795e-07,7.0653e-07
769,-3.27104e-08,6.38572e-08,7.0031e-07,7.03976e-07
770,-3.22025e-08,6.18753e-08,6.96038e-07,6.99524e-07
771,-3.03069e-08,5.95956e-08,6.9043e-07,6.93659e-07
772,-2.67974e-08,5.76495e-08,6.84098e-07,6.87046e-07
773,-2.2052e-08,5.6506e-08,6.77732e-07,6.80441e-07
774,-1.70056e-08,5.63869e-08,6.72006e-07,6.74582e-07
775,-1.2883e-08,5.72377e-08,6.67492e-07,6.70065e-07
776,-1.08065e-08,5.87559e-08,6.64584e-07,6.67264e-07
777,-1.1417e-08,6.04684e-08,6.6346e-07,6.66307e-07
778,-1.46444e-08,6.1837e-08,6.6407e-07,6.67103e-07
779,-1.97087e-08,6.23736e-08,6.66174e-07,6.69378e-07
780,-2.53564e-08,6.1744e-08,6.69403e-07,6.72723e-07
781,-3.02512e-08,5.98415e-08,6.73324e-07,6.76654e-07
782,-3.33858e-08,5.68202e-08,6.77509e-07,6.80706e-07
783,-3.43725e-08,5.30782e-08,6.81575e-07,6.84502e-07
784,-3.35104e-08,4.91952e-08,6.85204e-07,6.87784e-07
785,-3.16101e-08,4.58315e-08,6.88134e-07,6.90382e-07
786,-2.96493e-08,4.36077e-08,6.90153e-07,6.92165e-07
787,-2.83975e-08,4.29849e-08,6.91094e-07,6.93011e-07
788,-2.8161e-08,4.41691e-08,6.9084e-07,6.92823e-07
789,-2.87476e-08,4.70583e-08,6.89353e-07,6.91555e-07
790,-2.96613e-08,5.12466e-08,6.86702e-07,6.89251e-07
791,-3.04341e-08,5.60905e-08,6.83077e-07,6.86052e-07
792,-3.09432e-08,6.08317e-08,6.78774e-07,6.82197e-07
793,-3.15518e-08,6.47579e-08,6.74146e-07,6.77983e-07
794,-3.29852e-08,6.73664e-08,6.69515e-07,6.73704e-07
795,-3.59649e-08,6.84921e-08,6.65093e-07,6.69577e-07
796,-4.07488e-08,6.83606e-08,6.60922e-07,6.65696e-07
797,-4.67988e-08,6.75401e-08,6.56894e-07,6.62014e-07
798,-5.27721e-08,6.67946e-08,6.52831e-07,6.58358e-07
799,-5.69112e-08,6.68667e-08,6.48625e-07,6.54541e-07
800,-5.77176e-08,6.82488e-08,6.44371e-07,6.50541e-07
801,-5.46373e-08,7.10117e-08,6.40443e-07,6.4668e-07
802,-4.84382e-08,7.47528e-08,6.3744e-07,6.43634e-07
803,-4.10639e-08,7.86936e-08,6.36017e-07,6.42181e-07
804,-3.49692e-08,8.19056e-08,6.36617e-07,6.42816e-07
805,-3.21874e-08,8.35985e-08,6.39224e-07,6.45471e-07
806,-3.35257e-08,8.3372e-08,6.43223e-07,6.49469e-07
807,-3.82612e-08,8.13387e-08,6.47454e-07,6.53664e-07
808,-4.44993e-08,7.80685e-08,6.50475e-07,6.56653e-07
